"DateTime","Awanui Stream at Flume (x)","Awanui Stream at Flume (y)"
"Thu 19th Sep 2019","2019-09-19 00:00:00",16753
"Fri 20th Sep 2019","2019-09-20 00:00:00",16755
"Sat 21st Sep 2019","2019-09-21 00:00:00",16504
"Sun 22nd Sep 2019","2019-09-22 00:00:00",16739
"Mon 23rd Sep 2019","2019-09-23 00:00:00",16459
"Tue 24th Sep 2019","2019-09-24 00:00:00",16463
"Wed 25th Sep 2019","2019-09-25 00:00:00",16488
"Thu 26th Sep 2019","2019-09-26 00:00:00",16489
"Fri 27th Sep 2019","2019-09-27 00:00:00",16459
"Sat 28th Sep 2019","2019-09-28 00:00:00",16447
"Sun 29th Sep 2019","2019-09-28 23:00:00",16446
"Mon 30th Sep 2019","2019-09-29 23:00:00",16443
"Tue 1st Oct 2019","2019-09-30 23:00:00",16459
"Wed 2nd Oct 2019","2019-10-01 23:00:00",16892
"Thu 3rd Oct 2019","2019-10-02 23:00:00",16859
"Fri 4th Oct 2019","2019-10-03 23:00:00",16797
"Sat 5th Oct 2019","2019-10-04 23:00:00",16724
"Sun 6th Oct 2019","2019-10-05 23:00:00",16572
"Mon 7th Oct 2019","2019-10-06 23:00:00",16544
"Tue 8th Oct 2019","2019-10-07 23:00:00",16496
"Wed 9th Oct 2019","2019-10-08 23:00:00",16469
"Thu 10th Oct 2019","2019-10-09 23:00:00",16234
"Fri 11th Oct 2019","2019-10-10 23:00:00",16229
"Sat 12th Oct 2019","2019-10-11 23:00:00",16222
"Sun 13th Oct 2019","2019-10-12 23:00:00",16217
"Mon 14th Oct 2019","2019-10-13 23:00:00",16217
"Tue 15th Oct 2019","2019-10-14 23:00:00",16262
"Wed 16th Oct 2019","2019-10-15 23:00:00",17575
"Thu 17th Oct 2019","2019-10-16 23:00:00",18047
"Fri 18th Oct 2019","2019-10-17 23:00:00",17752
"Sat 19th Oct 2019","2019-10-18 23:00:00",17199
"Sun 20th Oct 2019","2019-10-19 23:00:00",16841
"Mon 21st Oct 2019","2019-10-20 23:00:00",16676
"Tue 22nd Oct 2019","2019-10-21 23:00:00",16573
"Wed 23rd Oct 2019","2019-10-22 23:00:00",16523
"Thu 24th Oct 2019","2019-10-23 23:00:00",16617
"Fri 25th Oct 2019","2019-10-24 23:00:00",16457
"Sat 26th Oct 2019","2019-10-25 23:00:00",16591
"Sun 27th Oct 2019","2019-10-26 23:00:00",16399
"Mon 28th Oct 2019","2019-10-27 23:00:00",16376
"Tue 29th Oct 2019","2019-10-28 23:00:00",16372
"Wed 30th Oct 2019","2019-10-29 23:00:00",16535
"Thu 31st Oct 2019","2019-10-30 23:00:00",16333
"Fri 1st Nov 2019","2019-10-31 23:00:00",16317
"Sat 2nd Nov 2019","2019-11-01 23:00:00",16310
"Sun 3rd Nov 2019","2019-11-02 23:00:00",16298
"Mon 4th Nov 2019","2019-11-03 23:00:00",16286
"Tue 5th Nov 2019","2019-11-04 23:00:00",16257
"Wed 6th Nov 2019","2019-11-05 23:00:00",16245
"Thu 7th Nov 2019","2019-11-06 23:00:00",16248
"Fri 8th Nov 2019","2019-11-07 23:00:00",16290
"Sat 9th Nov 2019","2019-11-08 23:00:00",16332
"Sun 10th Nov 2019","2019-11-09 23:00:00",16345
"Mon 11th Nov 2019","2019-11-10 23:00:00",16408
"Tue 12th Nov 2019","2019-11-11 23:00:00",16435
"Wed 13th Nov 2019","2019-11-12 23:00:00",16443
"Thu 14th Nov 2019","2019-11-13 23:00:00",16444
"Fri 15th Nov 2019","2019-11-14 23:00:00",16418
"Sat 16th Nov 2019","2019-11-15 23:00:00",16407
"Sun 17th Nov 2019","2019-11-16 23:00:00",16405
"Mon 18th Nov 2019","2019-11-17 23:00:00",16436
"Tue 19th Nov 2019","2019-11-18 23:00:00",16440
"Wed 20th Nov 2019","2019-11-19 23:00:00",16424
"Thu 21st Nov 2019","2019-11-20 23:00:00",16416
"Fri 22nd Nov 2019","2019-11-21 23:00:00",16413
"Sat 23rd Nov 2019","2019-11-22 23:00:00",16419
"Sun 24th Nov 2019","2019-11-23 23:00:00",16430
"Mon 25th Nov 2019","2019-11-24 23:00:00",16445
"Tue 26th Nov 2019","2019-11-25 23:00:00",16463
"Wed 27th Nov 2019","2019-11-26 23:00:00",16485
"Thu 28th Nov 2019","2019-11-27 23:00:00",16499
"Fri 29th Nov 2019","2019-11-28 23:00:00",16543
"Sat 30th Nov 2019","2019-11-29 23:00:00",16544
"Sun 1st Dec 2019","2019-11-30 23:00:00",16595
"Mon 2nd Dec 2019","2019-12-01 23:00:00",16653
"Tue 3rd Dec 2019","2019-12-02 23:00:00",16633
"Wed 4th Dec 2019","2019-12-03 23:00:00",16608
"Thu 5th Dec 2019","2019-12-04 23:00:00",16626
"Fri 6th Dec 2019","2019-12-05 23:00:00",16614
"Sat 7th Dec 2019","2019-12-06 23:00:00",16616
"Sun 8th Dec 2019","2019-12-07 23:00:00",16605
"Mon 9th Dec 2019","2019-12-08 23:00:00",16652
"Tue 10th Dec 2019","2019-12-09 23:00:00",16631
"Wed 11th Dec 2019","2019-12-10 23:00:00",16597
"Thu 12th Dec 2019","2019-12-11 23:00:00",16588
"Fri 13th Dec 2019","2019-12-12 23:00:00",16548
"Sat 14th Dec 2019","2019-12-13 23:00:00",16535
"Sun 15th Dec 2019","2019-12-14 23:00:00",16493
"Mon 16th Dec 2019","2019-12-15 23:00:00",16435
"Tue 17th Dec 2019","2019-12-16 23:00:00",16393
"Wed 18th Dec 2019","2019-12-17 23:00:00",16367
"Thu 19th Dec 2019","2019-12-18 23:00:00",16355
"Fri 20th Dec 2019","2019-12-19 23:00:00",16328
"Sat 21st Dec 2019","2019-12-20 23:00:00",16232
"Sun 22nd Dec 2019","2019-12-21 23:00:00",16178
"Mon 23rd Dec 2019","2019-12-22 23:00:00",16175
"Tue 24th Dec 2019","2019-12-23 23:00:00",16178
"Wed 25th Dec 2019","2019-12-24 23:00:00",16189
"Thu 26th Dec 2019","2019-12-25 23:00:00",16187
"Fri 27th Dec 2019","2019-12-26 23:00:00",16187
"Sat 28th Dec 2019","2019-12-27 23:00:00",16163
"Sun 29th Dec 2019","2019-12-28 23:00:00",16139
"Mon 30th Dec 2019","2019-12-29 23:00:00",16120
"Tue 31st Dec 2019","2019-12-30 23:00:00",16105
"Wed 1st Jan 2020","2019-12-31 23:00:00",16101
"Thu 2nd Jan 2020","2020-01-01 23:00:00",16094
"Fri 3rd Jan 2020","2020-01-02 23:00:00",16092
"Sat 4th Jan 2020","2020-01-03 23:00:00",16079
"Sun 5th Jan 2020","2020-01-04 23:00:00",16072
"Mon 6th Jan 2020","2020-01-05 23:00:00",16063
"Tue 7th Jan 2020","2020-01-06 23:00:00",16050
"Wed 8th Jan 2020","2020-01-07 23:00:00",16038
"Thu 9th Jan 2020","2020-01-08 23:00:00",16031
"Fri 10th Jan 2020","2020-01-09 23:00:00",16024
"Sat 11th Jan 2020","2020-01-10 23:00:00",16026
"Sun 12th Jan 2020","2020-01-11 23:00:00",16014
"Mon 13th Jan 2020","2020-01-12 23:00:00",16011
"Tue 14th Jan 2020","2020-01-13 23:00:00",16022
"Wed 15th Jan 2020","2020-01-14 23:00:00",16019
"Thu 16th Jan 2020","2020-01-15 23:00:00",16022
"Fri 17th Jan 2020","2020-01-16 23:00:00",16027
"Sat 18th Jan 2020","2020-01-17 23:00:00",16020
"Sun 19th Jan 2020","2020-01-18 23:00:00",16032
"Mon 20th Jan 2020","2020-01-19 23:00:00",16020
"Tue 21st Jan 2020","2020-01-20 23:00:00",16018
"Wed 22nd Jan 2020","2020-01-21 23:00:00",16016
"Thu 23rd Jan 2020","2020-01-22 23:00:00",16014
"Fri 24th Jan 2020","2020-01-23 23:00:00",16009
"Sat 25th Jan 2020","2020-01-24 23:00:00",16008
"Sun 26th Jan 2020","2020-01-25 23:00:00",16006
"Mon 27th Jan 2020","2020-01-26 23:00:00",16008
"Tue 28th Jan 2020","2020-01-27 23:00:00",15998
"Wed 29th Jan 2020","2020-01-28 23:00:00",15995
"Thu 30th Jan 2020","2020-01-29 23:00:00",15994
"Fri 31st Jan 2020","2020-01-30 23:00:00",15994
"Sat 1st Feb 2020","2020-01-31 23:00:00",15991
"Sun 2nd Feb 2020","2020-02-01 23:00:00",15994
"Mon 3rd Feb 2020","2020-02-02 23:00:00",15992
"Tue 4th Feb 2020","2020-02-03 23:00:00",15991
"Wed 5th Feb 2020","2020-02-04 23:00:00",15989
"Thu 6th Feb 2020","2020-02-05 23:00:00",15988
"Fri 7th Feb 2020","2020-02-06 23:00:00",15986
"Sat 8th Feb 2020","2020-02-07 23:00:00",15990
"Sun 9th Feb 2020","2020-02-08 23:00:00",15987
"Mon 10th Feb 2020","2020-02-09 23:00:00",15986
"Tue 11th Feb 2020","2020-02-10 23:00:00",15987
"Wed 12th Feb 2020","2020-02-11 23:00:00",15983
"Thu 13th Feb 2020","2020-02-12 23:00:00",15983
"Fri 14th Feb 2020","2020-02-13 23:00:00",15981
"Sat 15th Feb 2020","2020-02-14 23:00:00",15983
"Sun 16th Feb 2020","2020-02-15 23:00:00",15980
"Mon 17th Feb 2020","2020-02-16 23:00:00",15984
"Tue 18th Feb 2020","2020-02-17 23:00:00",15986
"Wed 19th Feb 2020","2020-02-18 23:00:00",15988
"Thu 20th Feb 2020","2020-02-19 23:00:00",15994
"Fri 21st Feb 2020","2020-02-20 23:00:00",15995
"Sat 22nd Feb 2020","2020-02-21 23:00:00",15991
"Sun 23rd Feb 2020","2020-02-22 23:00:00",15995
"Mon 24th Feb 2020","2020-02-23 23:00:00",15985
"Tue 25th Feb 2020","2020-02-24 23:00:00",15983
"Wed 26th Feb 2020","2020-02-25 23:00:00",15982
"Thu 27th Feb 2020","2020-02-26 23:00:00",15982
"Fri 28th Feb 2020","2020-02-27 23:00:00",15981
"Sat 29th Feb 2020","2020-02-28 23:00:00",15991
"Sun 1st Mar 2020","2020-02-29 23:00:00",15979
"Mon 2nd Mar 2020","2020-03-01 23:00:00",15982
"Tue 3rd Mar 2020","2020-03-02 23:00:00",15985
"Wed 4th Mar 2020","2020-03-03 23:00:00",16065
"Thu 5th Mar 2020","2020-03-04 23:00:00",16017
"Fri 6th Mar 2020","2020-03-05 23:00:00",16013
